Profile_ID,Sex,Relationship_Status,Dorm,Major,Year
9485f1e4bc73,e807eb960650,9cea719429e9,ab3d0991df8b,f37ccf6ec942,c1a648750a4b
fb8859b58696,6fb336b554b6,188f9a32c360,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
dddfc6768062,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
d9e69bcff0fd,e807eb960650,ac0b88e46e20,a8e6e404d1b3,e76976c6f2fe,c1a648750a4b
57a6cf47f244,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,8724226d4754
d3a4b99fa063,e807eb960650,ac0b88e46e20,1459151641aa,db41bb402071,c1a648750a4b
c97dea1157ae,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
a161ab934192,6fb336b554b6,188f9a32c360,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
c728b7bb4849,6fb336b554b6,,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
3c8eff76e6f2,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
0fa1efd6b947,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
b4aca5dbf1db,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
62277318e596,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
503ac840dd3a,e807eb960650,9cea719429e9,7d3b0d43511b,141d4cdd5aaf,c1a648750a4b
e790371e93ed,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
c80f0abcde15,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
35ca3324af82,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
010a0a3c5309,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
589b7640f42e,e807eb960650,ac0b88e46e20,7137733c4c87,141d4cdd5aaf,c1a648750a4b
3aa15213a56d,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
3e274804fafb,6fb336b554b6,,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
b061ad38cd46,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
ecd092bee254,e807eb960650,9cea719429e9,a8e6e404d1b3,06961fc22494,c1a648750a4b
021597d73f99,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
29d30679a0ae,6fb336b554b6,9cea719429e9,a8e6e404d1b3,06961fc22494,c1a648750a4b
c8f036a0846f,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
1be671218e4e,e807eb960650,ac0b88e46e20,1459151641aa,827e5c7758c2,8724226d4754
a44a41a51709,e807eb960650,9cea719429e9,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
a382382e523e,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,8724226d4754
f5f5af421b16,e807eb960650,ac0b88e46e20,a8e6e404d1b3,71f8337c5cb9,8724226d4754
72680dd14e32,6fb336b554b6,,a8e6e404d1b3,827e5c7758c2,222a76d38f58
c5021d0d10df,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
910a2f979473,6fb336b554b6,ac0b88e46e20,ab3d0991df8b,17a180f64370,c1a648750a4b
fbc646886d08,e807eb960650,9cea719429e9,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
fee50a2eedb3,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,8724226d4754
5105a2b26c2a,e807eb960650,188f9a32c360,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
a0469be5fceb,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,06961fc22494,c1a648750a4b
180ab53865e9,e807eb960650,ac0b88e46e20,a8e6e404d1b3,4e29a23918c4,e725dc5618e5
a05533ba737e,e807eb960650,188f9a32c360,8a880130d708,9d75fcd8beb6,c1a648750a4b
e157ffba1a7d,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,222a76d38f58
268958a9ff0a,6fb336b554b6,9cea719429e9,c2c85a9d13d6,827e5c7758c2,c1a648750a4b
882d5f42eee6,e807eb960650,9cea719429e9,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
b637e3b888da,e807eb960650,188f9a32c360,a8e6e404d1b3,06961fc22494,8724226d4754
613a0b4aaea5,6fb336b554b6,188f9a32c360,a8e6e404d1b3,827e5c7758c2,8724226d4754
e73da02ea0d3,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,8724226d4754
80d72383acb2,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,222a76d38f58
a474a173033a,e807eb960650,,a8e6e404d1b3,06961fc22494,c1a648750a4b
f2387e29f6df,6fb336b554b6,188f9a32c360,9c41588b7021,38541cd79969,8724226d4754
3fb39540bc84,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,e725dc5618e5
d0ad12de5311,6fb336b554b6,ac0b88e46e20,ab3d0991df8b,985e99df6f0c,e725dc5618e5
73a7059cb360,e807eb960650,9cea719429e9,a8e6e404d1b3,827e5c7758c2,222a76d38f58
95ff6cc460c6,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,222a76d38f58
7286f747f8af,6fb336b554b6,,a8e6e404d1b3,827e5c7758c2,222a76d38f58
342a3951b395,6fb336b554b6,9cea719429e9,a8e6e404d1b3,827e5c7758c2,8724226d4754
3abc361aced6,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,222a76d38f58
b16c9b561285,6fb336b554b6,ac0b88e46e20,84d03921293c,b843c69fbb19,8724226d4754
59430bb23cc1,e807eb960650,ac0b88e46e20,a8e6e404d1b3,71f8337c5cb9,e725dc5618e5
fa0d33dba932,e807eb960650,ac0b88e46e20,a8e6e404d1b3,06961fc22494,c1a648750a4b
d17c7837f588,6fb336b554b6,188f9a32c360,a8e6e404d1b3,4e29a23918c4,c1a648750a4b
c950af0e9478,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
ea42b196641f,e807eb960650,,a8e6e404d1b3,7f2389a8ce1d,c1a648750a4b
471cd97b92c2,e807eb960650,9cea719429e9,a8e6e404d1b3,827e5c7758c2,e725dc5618e5
a70fa8a7db5d,e807eb960650,9cea719429e9,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
5da51743f9d2,6fb336b554b6,9cea719429e9,a8e6e404d1b3,827e5c7758c2,8724226d4754
caf1059e0059,e807eb960650,9cea719429e9,a8e6e404d1b3,827e5c7758c2,222a76d38f58
8c9c09e0f9cb,e807eb960650,188f9a32c360,a8e6e404d1b3,827e5c7758c2,8724226d4754
7385bad00282,6fb336b554b6,ac0b88e46e20,7137733c4c87,4e29a23918c4,c1a648750a4b
b1cedefec497,e807eb960650,9cea719429e9,a8e6e404d1b3,827e5c7758c2,e725dc5618e5
58384c853358,6fb336b554b6,9cea719429e9,a8e6e404d1b3,827e5c7758c2,222a76d38f58
9228c33fd281,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,222a76d38f58
40c97d442971,6fb336b554b6,9cea719429e9,a8e6e404d1b3,827e5c7758c2,8724226d4754
46d103cae79c,6fb336b554b6,9cea719429e9,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
d27d1b28419a,e807eb960650,9cea719429e9,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
6a463d11948c,6fb336b554b6,9cea719429e9,1459151641aa,f99bb3b6a185,c1a648750a4b
35347bb50365,6fb336b554b6,9cea719429e9,a8e6e404d1b3,71f8337c5cb9,c1a648750a4b
40fd985a6477,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,8724226d4754
09c154719ac0,e807eb960650,188f9a32c360,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
100619038513,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,222a76d38f58
0d5be47e4ef8,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
90054fc81921,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
409200c9f9f3,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
d18ccfe1cda8,6fb336b554b6,9cea719429e9,a8e6e404d1b3,827e5c7758c2,e725dc5618e5
ef6a43646659,6fb336b554b6,ac0b88e46e20,0893eb69bfe9,985e99df6f0c,222a76d38f58
f0fd15e2c95b,6fb336b554b6,ac0b88e46e20,8a880130d708,e76976c6f2fe,8724226d4754
cbc1bc3f8541,e807eb960650,ac0b88e46e20,7d3b0d43511b,7f2389a8ce1d,222a76d38f58
b1811a71b913,e807eb960650,ac0b88e46e20,a8e6e404d1b3,71f8337c5cb9,c1a648750a4b
e648656a354b,6fb336b554b6,9cea719429e9,a8e6e404d1b3,71f8337c5cb9,222a76d38f58
a92a32123482,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
9a0809ae279b,e807eb960650,,a8e6e404d1b3,827e5c7758c2,e725dc5618e5
aaeec8a30ea3,6fb336b554b6,,84d03921293c,932e410f78e6,c1a648750a4b
f41e2214fd23,e807eb960650,ac0b88e46e20,15f366ad6d42,db41bb402071,222a76d38f58
81e341541960,e807eb960650,,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
b84f3aefefde,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
4c3089de0b97,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,e725dc5618e5
0482749845c7,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,8724226d4754
639b807a70d8,e807eb960650,9cea719429e9,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
2ccb45ef38f5,e807eb960650,ac0b88e46e20,a8e6e404d1b3,3c285c164f0c,222a76d38f58
b87e8f268827,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
5103de6c8dd6,6fb336b554b6,9cea719429e9,a8e6e404d1b3,827e5c7758c2,8724226d4754
845afd704c4e,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
2b840c8275b3,e807eb960650,,a8e6e404d1b3,827e5c7758c2,8724226d4754
3b9ba2baddd5,6fb336b554b6,9cea719429e9,ab3d0991df8b,b812ef5b95a0,c1a648750a4b
51fa5dd4fd09,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,8724226d4754
882aca812b8a,e807eb960650,ac0b88e46e20,7137733c4c87,3c285c164f0c,e725dc5618e5
70241221074c,6fb336b554b6,9cea719429e9,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
6e65fdad5b76,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,e725dc5618e5
998ebe9c9bb3,6fb336b554b6,,01108de9b4eb,b2a035522aea,c1a648750a4b
7a566cfe1232,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,222a76d38f58
9a82773ecbd9,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
3706d0d83a55,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,e725dc5618e5
8a45250d74f9,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,8724226d4754
9a90e1f5d2cf,6fb336b554b6,9cea719429e9,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
a5be81036e71,e807eb960650,,a8e6e404d1b3,827e5c7758c2,8724226d4754
e49a8eea935f,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,c3a7f2b226c8,222a76d38f58
b038ee10dfc9,6fb336b554b6,9cea719429e9,15f366ad6d42,71f8337c5cb9,c1a648750a4b
172b485e83a3,e807eb960650,9cea719429e9,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
489b085167cf,e807eb960650,188f9a32c360,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
4b7ccd4e3368,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
534c940182c6,e807eb960650,9cea719429e9,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
bab8577eb85b,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,8724226d4754
7f533899e862,6fb336b554b6,9cea719429e9,a8e6e404d1b3,827e5c7758c2,8724226d4754
83ee7dc679cf,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,8724226d4754
1200d36b9f2f,6fb336b554b6,9cea719429e9,4bb4df9e464e,06961fc22494,8724226d4754
b7507dc9c983,e807eb960650,9cea719429e9,4bb4df9e464e,4e29a23918c4,222a76d38f58
683139e29193,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,8724226d4754
5d4f4656e009,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,222a76d38f58
9fb7f786708c,e807eb960650,9cea719429e9,a8e6e404d1b3,c502cc316fd1,222a76d38f58
525f5d28c414,e807eb960650,,0893eb69bfe9,827e5c7758c2,c1a648750a4b
5bdee26b8e8f,e807eb960650,188f9a32c360,a8e6e404d1b3,827e5c7758c2,222a76d38f58
bf409264d507,6fb336b554b6,9cea719429e9,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
f3da864fd150,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
9c3299446a43,e807eb960650,ac0b88e46e20,8a880130d708,c3a7f2b226c8,c1a648750a4b
62d457d90bf3,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
77b443c0759d,e807eb960650,ac0b88e46e20,a8e6e404d1b3,daefda81cd2b,e725dc5618e5
e657b2fc54dc,e807eb960650,,a8e6e404d1b3,827e5c7758c2,222a76d38f58
1d69697144c5,e807eb960650,9cea719429e9,a8e6e404d1b3,827e5c7758c2,222a76d38f58
dfff1cee97f2,e807eb960650,ac0b88e46e20,a8e6e404d1b3,71f8337c5cb9,c1a648750a4b
0e25d39dd5c2,6fb336b554b6,,8a880130d708,c3a7f2b226c8,c1a648750a4b
1202ffe98b72,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
f6a852ad34f7,e807eb960650,9cea719429e9,ab3d0991df8b,f37ccf6ec942,222a76d38f58
7b25cb3ba0be,e807eb960650,,a8e6e404d1b3,4e29a23918c4,c1a648750a4b
04c86d0ee493,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,06961fc22494,c1a648750a4b
079333a89245,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,8724226d4754
9c8dac5590eb,6fb336b554b6,188f9a32c360,a8e6e404d1b3,06961fc22494,c1a648750a4b
188e4f643105,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,8724226d4754
b16bac6e5a9c,6fb336b554b6,,7137733c4c87,9d75fcd8beb6,8724226d4754
35540e5e425b,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,71f8337c5cb9,c1a648750a4b
7b4d057b16ef,e807eb960650,9cea719429e9,a8e6e404d1b3,827e5c7758c2,8724226d4754
9d9a581bc73a,e807eb960650,ac0b88e46e20,a8e6e404d1b3,71f8337c5cb9,c1a648750a4b
94f3f41f7cf1,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
7de7f56000ac,6fb336b554b6,9cea719429e9,a8e6e404d1b3,827e5c7758c2,e725dc5618e5
3153793d2372,e807eb960650,9cea719429e9,a8e6e404d1b3,827e5c7758c2,8724226d4754
c0e46e75cc7a,6fb336b554b6,ac0b88e46e20,2a59be064efd,db85f196a0a8,e725dc5618e5
996aaa18da97,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
ce7ba1ba8a2b,6fb336b554b6,ac0b88e46e20,2a59be064efd,db41bb402071,c1a648750a4b
462f4f4305ca,e807eb960650,9cea719429e9,a8e6e404d1b3,827e5c7758c2,222a76d38f58
32f6951042b6,6fb336b554b6,188f9a32c360,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
ff5e9f08d160,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,222a76d38f58
8df95006ae91,6fb336b554b6,9cea719429e9,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
c38e2ac1adce,e807eb960650,9cea719429e9,a8e6e404d1b3,827e5c7758c2,222a76d38f58
bb900141f739,6fb336b554b6,188f9a32c360,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
103ad1be66ff,6fb336b554b6,188f9a32c360,a8e6e404d1b3,71f8337c5cb9,8724226d4754
1a18fc592b45,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,e725dc5618e5
b5672ab6fd37,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
db6717e2871e,e807eb960650,188f9a32c360,2a59be064efd,7f2389a8ce1d,222a76d38f58
e4da808ff3d2,6fb336b554b6,9cea719429e9,a8e6e404d1b3,827e5c7758c2,8724226d4754
061c82cea537,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,c502cc316fd1,8724226d4754
eb357c87a01e,e807eb960650,,c2c85a9d13d6,7f2389a8ce1d,e725dc5618e5
d2dd23c23a60,6fb336b554b6,9cea719429e9,a8e6e404d1b3,827e5c7758c2,222a76d38f58
b246f26a5552,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,e725dc5618e5
62b6f10bb69f,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
899dfd1460f6,e807eb960650,9cea719429e9,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
99ee0205820e,e807eb960650,188f9a32c360,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
199ff5c1b0e8,e807eb960650,ac0b88e46e20,a8e6e404d1b3,c502cc316fd1,c1a648750a4b
e0de84dd746f,6fb336b554b6,,15f366ad6d42,71f8337c5cb9,c1a648750a4b
4e592f2c751d,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,8724226d4754
e591397d006a,6fb336b554b6,,a8e6e404d1b3,06961fc22494,c1a648750a4b
7f7f98dc7333,e807eb960650,ac0b88e46e20,c2c85a9d13d6,db85f196a0a8,c1a648750a4b
73fb0e6b2566,6fb336b554b6,9cea719429e9,a8e6e404d1b3,71f8337c5cb9,222a76d38f58
0f9e441b3e51,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
13cecf9c0198,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,8724226d4754
e34f4d8a785b,e807eb960650,188f9a32c360,a8e6e404d1b3,827e5c7758c2,222a76d38f58
500bbb22a5fe,6fb336b554b6,ac0b88e46e20,2a59be064efd,71f8337c5cb9,c1a648750a4b
71f323bd62fa,6fb336b554b6,9cea719429e9,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
ab02a43c745d,e807eb960650,9cea719429e9,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
1926ba188dd1,e807eb960650,ac0b88e46e20,4bb4df9e464e,e76976c6f2fe,8724226d4754
05d6727a9e0d,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,8724226d4754
3ba69a608d89,e807eb960650,ac0b88e46e20,2a59be064efd,71f8337c5cb9,c1a648750a4b
c934ef65627d,e807eb960650,ac0b88e46e20,1459151641aa,9d75fcd8beb6,222a76d38f58
e69c9d2bc11b,6fb336b554b6,ac0b88e46e20,8bbd6598d4a5,db41bb402071,222a76d38f58
385be6d1f5eb,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
d642104420f6,e807eb960650,9cea719429e9,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
4b51e1b40cf9,6fb336b554b6,9cea719429e9,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
c6dec1202bb2,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
68bad0199762,6fb336b554b6,,a8e6e404d1b3,827e5c7758c2,8724226d4754
8baf64e36b6d,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,8724226d4754
1aba7896256a,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,8724226d4754
855b488afd16,e807eb960650,,a8e6e404d1b3,827e5c7758c2,8724226d4754
711d936fbda2,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
75b34e3564b0,6fb336b554b6,,01108de9b4eb,c3a7f2b226c8,222a76d38f58
e1a8b9f05e49,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,8724226d4754
7a8d95da45dd,6fb336b554b6,9cea719429e9,7137733c4c87,71f8337c5cb9,c1a648750a4b
9ebe4da0b4e7,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,8724226d4754
94a1915cf62c,6fb336b554b6,ac0b88e46e20,0893eb69bfe9,6948e1625f71,e725dc5618e5
0b7f9bffd41b,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,222a76d38f58
22bec270962b,6fb336b554b6,,a8e6e404d1b3,827e5c7758c2,e725dc5618e5
7aff9e50b543,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,8724226d4754
e8a5e85fae83,e807eb960650,9cea719429e9,4bb4df9e464e,827e5c7758c2,c1a648750a4b
bfed0316c98b,6fb336b554b6,9cea719429e9,2a59be064efd,c502cc316fd1,e725dc5618e5
bf324e92e5ad,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
257e290df034,6fb336b554b6,9cea719429e9,a8e6e404d1b3,827e5c7758c2,8724226d4754
7c05c7673bcb,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
afb51f0e54a8,e807eb960650,9cea719429e9,a8e6e404d1b3,827e5c7758c2,222a76d38f58
28bbab343fd1,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
3d210b5ded26,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,8724226d4754
dae126d872dc,e807eb960650,188f9a32c360,84d03921293c,3c285c164f0c,222a76d38f58
470f18fcad9a,6fb336b554b6,9cea719429e9,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
ad637fe8adfb,6fb336b554b6,9cea719429e9,a8e6e404d1b3,4e29a23918c4,c1a648750a4b
08ffa3c3e80c,e807eb960650,9cea719429e9,a8e6e404d1b3,827e5c7758c2,222a76d38f58
3ab0ea7618ad,e807eb960650,9cea719429e9,a8e6e404d1b3,827e5c7758c2,8724226d4754
53c334e83556,e807eb960650,ac0b88e46e20,84d03921293c,9d75fcd8beb6,8724226d4754
77dcacdd0c7c,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
47155134c4ce,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,8724226d4754
658ed41525cc,e807eb960650,9cea719429e9,c2c85a9d13d6,06961fc22494,c1a648750a4b
f9f0f716e78b,e807eb960650,9cea719429e9,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
fd1bc51aec7b,e807eb960650,9cea719429e9,7d3b0d43511b,3c285c164f0c,c1a648750a4b
0e5eabb597e8,6fb336b554b6,9cea719429e9,a8e6e404d1b3,827e5c7758c2,222a76d38f58
57c2708bd738,6fb336b554b6,188f9a32c360,a8e6e404d1b3,06961fc22494,c1a648750a4b
c7877367df16,6fb336b554b6,,a8e6e404d1b3,141d4cdd5aaf,e725dc5618e5
38c9fecd9c82,e807eb960650,9cea719429e9,a8e6e404d1b3,827e5c7758c2,8724226d4754
6d5c44275643,e807eb960650,ac0b88e46e20,a8e6e404d1b3,c3a7f2b226c8,222a76d38f58
5a8c75899012,e807eb960650,9cea719429e9,a8e6e404d1b3,c502cc316fd1,222a76d38f58
c248953e414a,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,8724226d4754
8a8cdd8b47a8,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,8724226d4754
faadfbf86c02,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
22493e7e01ce,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
d587e2b88ae5,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
cb7b615574d0,6fb336b554b6,,a8e6e404d1b3,827e5c7758c2,8724226d4754
93e87d2cbe29,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
cfb03111c38c,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,e725dc5618e5
f0d16a5a7008,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,222a76d38f58
eb0f3f4b6516,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,4e29a23918c4,c1a648750a4b
b9a76624a91c,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,e725dc5618e5
12efbeb5681a,6fb336b554b6,9cea719429e9,a8e6e404d1b3,06961fc22494,8724226d4754
39c1093345cd,6fb336b554b6,9cea719429e9,a8e6e404d1b3,827e5c7758c2,e725dc5618e5
28bb15b5b4df,6fb336b554b6,188f9a32c360,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
33869f85a966,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,8724226d4754
8729f4a3f33d,6fb336b554b6,188f9a32c360,9c41588b7021,71f8337c5cb9,c1a648750a4b
81d9a6c7bbb8,6fb336b554b6,188f9a32c360,a8e6e404d1b3,827e5c7758c2,8724226d4754
0b7374324b65,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,8724226d4754
a4c5bbc820dc,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
56565771fccd,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,3c285c164f0c,c1a648750a4b
8e7e5f41b673,e807eb960650,,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
1bc9c00faf62,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
d0a4fe827c41,e807eb960650,188f9a32c360,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
92bca9e4d543,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
37d2ade6aa53,6fb336b554b6,9cea719429e9,84d03921293c,f99bb3b6a185,c1a648750a4b
0ca6151263c1,6fb336b554b6,9cea719429e9,a8e6e404d1b3,827e5c7758c2,222a76d38f58
c61829f34293,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
c6717a26a63b,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
79a98f75ebe4,e807eb960650,ac0b88e46e20,4bb4df9e464e,b2a035522aea,8724226d4754
