Profile_ID,Selected_Friend,Selected_Friend_of_Friend,Friend_Request_Sent,Friend_Request_Accepted
81c25fe1ae8f,36ea4c18da29,07eadfbad758,True,True
89002d9ec3fc,0a3bffd2f06f,66c5ceb0dbb5,False,False
901d927e9990,1c77ce470e13,b872b206869d,False,False
b558db9d65ce,d338ac6fdfcc,6a897e358e54,True,True
03e2e0dbbe41,6319c024ded9,03e2e0dbbe41,True,True
8d056ff31a7d,e45d35a13c6a,4e6affb99ddf,True,True
63994036ff74,3c9562d6ff9a,63994036ff74,True,True
550d13ffe00c,993db8021e55,0cdc7c01084f,True,True
5aa5784cb5e1,f57da00cae8f,b3ffaf4eac25,False,False
b05e1142bcad,d972136bbd6e,9215a023ef96,True,True
c4cfaefc0929,ad3a4f04f858,f64b98ee3c08,True,True
67971a1581b4,c25036408eef,1e6e14ca2e81,False,False
76d3592668ee,e3a14c0757e2,76d3592668ee,True,True
c25036408eef,ed4c1ddc5aae,c25036408eef,True,True
924f73dea209,ba4dd06ef108,d37b23aa26a9,True,True
4223b6c4baf9,4d6044f0d85e,d43111fbe34e,True,False
2c03d4ca804d,4f70d41c5ab2,9b19c880e539,True,True
7ff3600e714b,055f82fb0287,7dd9dae9734e,False,False
db83e17f79fa,a15e9bfe0fe7,d9c53ab1d0d6,True,True
0db607608f02,0092e0a98151,c8fd2338e271,True,True
7d18475a8603,a2defefeeb89,e317310d36ab,True,True
d9f4d5a2660c,d452d7e43c2b,4ef760842f1d,False,False
38bf8678b23d,35f47b33eb93,c03b09462ee6,False,False
2084d9b95c3c,e0036d2a498b,70e89a7b7eea,False,False
14b5bbf9713b,11a88252e829,d76ec1f271df,False,False
1e15910d16d7,ef561780b51b,d70d06e7b4e4,True,True
8aa98847a5eb,45402c8ab26e,8aa98847a5eb,True,True
3b99da249ac9,edf32b46fd42,edfcb80cf66c,False,False
6d12476639b1,f37b0d5e3bea,17e789288427,True,True
4336e05912f7,cc228987050c,687794953941,True,True
c9b171fef5b9,598ad00248c8,a1b614397f96,True,True
ee4e906d873d,be46831b2bcf,9533fdb866e1,False,False
53d133e1e206,1b2dbfe1f3b5,06f094528804,True,True
4183c6527067,bd776df7613e,c5139fbc497d,True,False
50e77cf695ec,856783a009ea,7123d5cb3dbf,True,False
926e9a89be01,71ad60ba248e,b851f98c9aad,True,True
482ff161e093,c412ae89b44b,482ff161e093,True,True
b1d567204821,b77bb392cab7,b1d567204821,True,True
c57b9a5aa578,43e6b21e14db,c57b9a5aa578,False,False
bd542cd23de1,d9d4b6353ae3,18486a338f70,True,True
98340fb00f92,e4646eb033b7,6a12053a9c28,False,False
2bcf1f098112,a5011cf15044,8d056ff31a7d,True,True
33433db5b68f,40fd985a6477,33433db5b68f,True,True
be979b816f18,2930c146be74,9424e9b32f1b,True,True
62b6f10bb69f,446b0b694fa9,3518cdf48bbb,True,True
a1c9b5fdf516,3b9ba2baddd5,a70fa8a7db5d,True,True
5d67c915f9b6,a91f4123041d,998ebe9c9bb3,False,False
d311ec5c88e8,27b778ebb396,b6604d22279a,False,False
cf2815122bc9,88297e12a60a,62adf86570ac,False,False
df26d44a1865,15a03987b539,45402c8ab26e,False,False
6b89dd20a552,3abc361aced6,08ffa3c3e80c,True,True
eda11ec3ac99,cf68eabc5818,097701148fc1,True,True
22aeccb67949,e34f4d8a785b,188e4f643105,True,True
661d66539034,ec16e6819dea,4faed8684b53,True,True
de2fcd3ed829,46b7d21d83c1,3aa15213a56d,True,True
653c91c7ac27,4bfce1eedc67,09cc053d70a0,True,True
f3a05e5d0ba2,edf00168eb5c,ebad1526e4b6,True,True
1e3ca2602630,1e22ef9d2b39,331e5e7b0378,True,True
adfd40418716,cdbb272e154c,6a897e358e54,True,True
4d1fcd1eeee4,acd6f9826b17,4f6768acb40a,True,True
7bdeb9eaec53,ef033e799ebb,7cc67cf31b2f,False,False
5ce746b5a5b8,4f55d12b5447,e4b204422b20,True,True
9f97fc541958,977276d554d6,ee16b2dc02c1,False,False
a8f3fe06e666,d10f3aac4222,5ad1597ca2ca,True,True
60757805c1a0,eb4e489ae7e8,f0390fd79eaa,True,True
3fd28d489b12,db749d1691ea,f8c9d6c95eaa,True,True
31cb4a596cdc,14a76ad97098,60c9400712b3,True,True
343f5345b6b9,21f8c9514f94,5cf03340ca7a,True,True
1c9a5e4f9641,175706d89285,1c9a5e4f9641,True,True
c28869d3de44,21f8c9514f94,75f2e606f05c,False,False
7cac873b4d88,360dc04148aa,4cd2597ae8ba,False,False
1cf0f38abc56,76ef82467094,860332fa58c4,True,True
8257eba478d3,42ab5580c2e7,4cd2597ae8ba,False,False
d6238fb8520a,1cf0f38abc56,c5379fcf11b9,False,False
46eb6db38bc3,908a443a4f4c,1b0ee1334cda,False,False
9e6e472d0d28,1b2dbfe1f3b5,5f7cd8c5ced7,True,True
4bc5fc5a5dd8,3e4367b40db3,1cf0f38abc56,True,True
edf7084dbe0c,67b7c85a58d8,dca66618a532,True,True
b9ced80e52ba,ed07a2b2a47d,b8d58c0e5659,True,True
81880480ec0a,900a754022de,a682cbf42223,True,True
8825d1e6f06c,340361a14738,ed07a2b2a47d,False,False
718da4becb6e,091cfc2952ec,d4f3ed0bc837,False,False
f26c81c0aadd,4f8094c9ff83,98b0121ab0ae,True,True
ba1053f5fbb2,98b0121ab0ae,c4f2ffc4bb2c,False,False
a653be59eb6b,1fbe3eed887f,031ad23f7ff2,True,True
0cd7b79ea8a4,770f53bf366f,a533f2d7b23c,True,True
733bb56fd5fa,e2c07ab37b82,0cf11941a0dd,False,False
31ba7d926758,ea5b14aff3d5,742e191c1663,False,False
40925ae788dc,1fbd23f20149,926e9a89be01,True,True
1e242e4612ea,b9b0c612fa44,c33316ce4632,True,True
87fab300be5a,bdd5131d6c21,bd776df7613e,True,True
3ed12b776482,72197d47177e,4d6044f0d85e,False,False
b6c38cc34cae,e7a41d7f7e55,3ff54dbfb250,True,True
b55be1879499,c3875b2bb31f,766f485ada18,False,False
27509207a056,a669d958b2fe,9a8f2b6fc4cb,False,False
f3fbdf4abc36,89117ff877d6,af5bf8fed5a1,False,False
40ea9ca4525c,f9d02cf0d96a,0e3ffcac4e1a,True,True
588b915826ea,bba5d92228b5,14c1c32cfc82,True,True
14c1c32cfc82,047a3cc1187f,da6bb1840c20,False,False
2e889db4b1cc,4afd7bb88756,2e889db4b1cc,True,True
8ba1313d7c5f,b8ced61a2652,33f93d8e8e5e,True,True
e23d7c466c9c,c6dec1202bb2,209c68ace9ac,False,False
1be671218e4e,f84a7e74af71,713cd89a6622,True,True
fee50a2eedb3,09c154719ac0,eb357c87a01e,False,False
9228c33fd281,d35960a09bf9,d7e6b9c4b2e3,False,False
711d936fbda2,ef6a43646659,82c6de59bfbc,False,False
1226966ed0ec,cf68eabc5818,2a15266470e0,True,True
69d2225e66f1,62b6f10bb69f,69d2225e66f1,True,True
d891227b51ef,a8edface7c06,a9e5d8554e62,False,False
9cb3a42396c0,2f7f798d2990,65389f9bc666,True,True
8ebc2e7c7ae4,9a675d5e77c5,9dc37007a8f2,True,True
11addf7907ab,736c4caccde3,6caa597f13cc,False,False
fbc08a4f331a,af573dead1a2,f395f5981886,True,True
959dffb76605,a86e24873b9c,78677bb541e6,True,True
7cc67cf31b2f,a82d72942a03,ab4b0a2fe401,True,True
d4f963cadf03,918dc4683c25,d4f963cadf03,True,True
2b31bc11683e,d411ec0f85a7,55499fbb7b66,True,True
fc3072cbb193,db3fc763c4ad,977276d554d6,False,False
65dc99951e37,2045e3d5f7b7,c3bec464c8c5,False,False
03df744b463c,ab4b0a2fe401,65d293c83d2b,True,True
806162e9e811,602ea0ca4bfd,ff125a745a12,True,True
d10f3aac4222,a82d72942a03,8f9f5bfe8c3c,True,True
c45efbd21270,88f358a6080a,343f5345b6b9,True,True
8f72f6bc69e5,45a669e4fc6a,65abc03ca0d4,True,True
132723a8fe5c,9b7a5086a83b,b44b67bfcbd8,False,False
a7fc3eed5b4d,f78244826bcd,a7fc3eed5b4d,True,True
971b37a71d12,cb2de46f2b6b,ced9808376e1,False,False
5df87065b1c9,a2fa3184bedf,7cdc536b4f5f,True,True
6495c0d8bfce,15987cfee21c,2fcd9acbc572,True,True
063cc0c6dd00,a49114f9d2b6,127ced3d8257,True,True
fc73756a6397,1fbe3eed887f,4cb01490f7f5,False,False
fae880aac385,06f094528804,4ab32e2e837c,False,False
77b0d184deeb,dd6039d83d2c,1289de05d62d,True,True
6217c50af098,ed07a2b2a47d,7d7a45e85344,True,True
30528bc4af1d,9a5577227067,031ad23f7ff2,True,True
150b43e9cf6c,059b7e338186,28bd9262126b,True,True
f3f429fc373a,7e9d0fc36b02,9ef5c4d567ed,False,False
ca2c620464a4,908a443a4f4c,84d2ccaaa6a4,True,True
d76ec1f271df,be979b816f18,fa0d33dba932,False,False
ecb2cde71c83,26409325f85a,4c743906f232,False,False
93814017f048,3b1e036ef42c,42ca5ec085ce,False,False
bdd5131d6c21,693ed11c05bc,7a3fab8e4bf0,False,False
c7683cec9391,567dd2141a5c,685a8566d5a7,False,False
ddf853112df0,07ac253adfea,e9e34a4ce320,False,False
1472117891ce,125b5917686f,79067a112cc4,True,True
3f661d31abeb,244241155b2b,2c52e401eddc,True,True
45636464851c,0e0f09135ebc,e2c45daf0fa4,True,True
d27489a6bb10,54fc22528555,d13629c0df9a,True,True
4c7883c46d8b,0193d3f1dd0e,b16bac6e5a9c,False,False
c05414419a06,d76ec1f271df,c11f3be1c708,True,False
d27d1b28419a,ee761d9e5bd7,73a7059cb360,True,True
462f4f4305ca,d381e1c4f41d,ac2207b3e4dd,True,True
75b34e3564b0,8a45250d74f9,60dd60040fcc,True,True
37d2ade6aa53,9b1f41635137,495343ce8d93,False,False
2d52d840e0b4,88d7ba9842d6,268958a9ff0a,False,False
181e4d9cff55,f84a7e74af71,996aaa18da97,True,True
2c9bd8042dd1,02a610194530,12efbeb5681a,True,True
f655b9a58161,ac3c84755fb7,ce44778f4266,True,True
f42a16409b47,88d7ba9842d6,4c3089de0b97,True,True
1e050ecba5c8,bab8577eb85b,6e5f6c492cd2,True,True
6bba4da9897b,331e5e7b0378,8136882ed8ea,True,True
fbb6ac3e5d9b,797d82296f1a,8ebc2e7c7ae4,False,False
f1bdc96bf5d7,b821e9a891ea,c271883e952f,True,True
5e32ff0d145f,226334dac7df,26fadf658409,False,False
8136882ed8ea,a6bbe4d5b140,7caf7ba83990,True,True
eeb040390b24,8624170d8979,3daac0e5d2d1,False,False
c674262b7aaf,7cc67cf31b2f,c674262b7aaf,True,True
5cef08890b8e,85c8ad083d4d,53aedf6069a9,True,True
602ea0ca4bfd,ff125a745a12,28e47e333fb9,True,True
bfebd53f40d0,537d5429b2f8,bfebd53f40d0,True,True
edf4bbf233fc,8689e2a5a6a6,b3ffaf4eac25,False,False
fe38f482a16e,047174fbec38,d675d6e7b7a6,False,False
0fcd9bb9fc31,995122436f7b,3c39f7406253,True,True
5cf03340ca7a,c25036408eef,a2c31422625c,True,True
46ebdafa5b9e,eb81ccb9bdb7,46ebdafa5b9e,True,True
668f93f2d9f3,6a9b6f76c6ee,7cdc536b4f5f,True,True
56147ddc27a8,0823da238cfd,2ac9df6f3a43,False,False
c8fd2338e271,c7636f6665ec,7f00c1545aba,True,True
708f31610816,a1156a588273,9a0af84d46ec,False,False
60cc8f193c4f,496499fa276f,4f70d41c5ab2,False,False
45402c8ab26e,29d30679a0ae,0482749845c7,False,False
9b6764fbd2f6,daf05405860b,222739b1a765,False,False
8c58cb602862,dca66618a532,47cbfc41d01f,True,True
c6b4258c8439,4ed527b200a6,e2383441773b,False,False
a669d958b2fe,c57b9a5aa578,e9e34a4ce320,True,True
ef7ce70f4933,3fa6a5f2a3ca,869f0eaa7faf,False,False
1be59b7fd6f4,588b915826ea,529702216ffa,False,False
c728b7bb4849,a9c952a87a84,d35245ea2fb9,True,True
342a3951b395,4094a50f921e,70241221074c,True,True
83ee7dc679cf,f655b9a58161,abd73e555a99,False,False
525f5d28c414,209c68ace9ac,70241221074c,True,True
079333a89245,489c92dbae1e,2a15266470e0,True,True
71f323bd62fa,9427e2658d28,8a6c30f4522e,False,False
40bde219d6b6,15a03987b539,9a36a369ba34,False,False
02a610194530,2eac126f2dfb,40ce33c2d56a,False,False
a8c05ba1076f,1aec9e59b195,7e77f994835e,True,True
eae0bf81da4a,b7507dc9c983,12d90daad824,False,False
7db6ac2b695b,f4bc4166351c,2e3e6f7e7e41,False,False
7a92e8581b09,82be1d9e1afe,403e0f436b17,True,True
b7f446faa066,053d8a949d5a,88f5e8c0d7a8,False,False
af6ac1845736,be0cf0daf8d1,00f6cb77cbb6,True,True
6f4bf529a83f,8ebc2e7c7ae4,3fce0b0f99d3,False,False
67621e8d85e3,1e1d180a3cf9,a83bc7c66a81,True,True
88fe96e1ed15,1078654dcff3,bffedda938f1,False,False
ce53fd3f1503,33b14b010d48,e1866c6406ac,True,True
efe6e621417d,a8f3fe06e666,9562000efbb2,True,True
f1830b1dcdcc,c977527d7c99,f1830b1dcdcc,True,True
db9aa2bfa952,2df6cde3705f,10112b8f2fdc,True,True
0f98412ac9c0,496499fa276f,e3ea90860df8,True,True
39ed8b1c74dc,b9ced80e52ba,4d9bd20b6202,True,True
6ac6ae913900,85ab83a2d10f,cbc1bc3f8541,False,False
32b01cedeb0d,25908ccef0bc,ea5b14aff3d5,False,False
28076eb642fb,7dd9dae9734e,00fb4f9a9cf9,True,True
4b1500a25374,c37650a69d90,d15433bd32c2,False,False
7d7a45e85344,93ddfd017b59,7d7a45e85344,True,True
360dc04148aa,c841c9d6a70d,c59a17df21b8,False,False
d38714e3858a,73679061b41f,708f31610816,True,True
c605e3812476,56147ddc27a8,ea38252ab44c,True,True
87dd02ce1e9f,14b5bbf9713b,87dd02ce1e9f,True,True
3a2e839ff827,89581f99fa1e,8715eea58687,False,False
f37b0d5e3bea,499eaad5aa9d,a64eb9fa54f0,False,False
c11f3be1c708,d452d7e43c2b,4ab32e2e837c,False,False
86512f71248d,c6b4258c8439,e968f75410b5,False,False
542a51a996dd,96b3028dca40,3dbae932bfa0,False,False
f2b1b759abb2,047a3cc1187f,567924c50796,True,True
e2c45daf0fa4,3fa6a5f2a3ca,a08f4c1767c8,False,False
bba5d92228b5,1e6c2b990a6d,46efd0b372a3,True,False
85d594575585,736c4caccde3,9848d11dad9d,True,True
54fc22528555,1abd95916b9d,1f21c3e6e05e,True,True
0193d3f1dd0e,d0a42e06cc15,2c9bd8042dd1,True,True
958a0cd312f8,080910db8272,32cab34a44b4,True,True
e73da02ea0d3,4b51e1b40cf9,abd73e555a99,False,False
639b807a70d8,188e4f643105,fa3992cde633,True,True
1aba7896256a,a91f4123041d,2028bcc2460b,True,True
855b488afd16,b1934d939652,7032bca570a4,True,True
6bcefb641e0d,fd688a6625bf,81468642f28b,True,True
b069128b5f53,e7d31d40f9dd,882d5f42eee6,True,True
54a1db838af9,e145f06418bd,1c5a5b0b7e33,True,True
e9c6ec37b6d5,5b5f8e288f30,b3ad5b221eb5,True,True
8c6d7087cca2,f2018cbc4ee7,058495630d54,True,True
74ecd7eccf64,ed61d3b5fd2e,b6d7c75f75c6,True,True
719c3967c1a8,52ee7a36e8ab,47ffcbde812e,False,False
bffedda938f1,c3c93b361609,edf4bbf233fc,True,True
79203bc1fe33,acd6f9826b17,4f6768acb40a,False,False
f395f5981886,8c72c16aad7c,6d225f096ddf,False,False
19b53ef0b961,ce53fd3f1503,70182d9eefb4,True,True
ef005800712a,c37579407447,a6251a50e6c5,True,True
ca5041eb1ee3,c391658a19c7,ca5041eb1ee3,True,True
9295e34ba977,6aa429e604db,9419237c7149,True,True
beec42ec091e,fb4831a62ef0,4dd8bd86b6db,False,False
581c7090b72c,56147ddc27a8,77b0d184deeb,True,True
503e28f645f3,89581f99fa1e,9c2368684416,True,True
f8954076a48a,af59625a6be0,be49db6d70d6,False,False
a74d75daa6ed,73c56d35f6f5,977f21dd050d,False,False
1f004383c72b,b9f97f529949,5442853ea10e,True,True
884baf8d982e,b4b34d9053bf,873f831e25c0,False,False
29204395ec00,62f1ad55b725,4cd2597ae8ba,False,False
a7bd0ba60699,a3793dbdda04,0b422e2e3048,True,True
5ab1ec7f083a,0d0971a495c7,c4f2ffc4bb2c,True,True
719a1458b28b,6867cc071532,ef28223842dd,False,False
e9d54a6e5031,be49db6d70d6,d5cc4b84cb4c,True,False
4e5c3bbb4750,4d6044f0d85e,155ebae32b6c,False,False
693ed11c05bc,ccf2a58d6f00,edfcb80cf66c,False,False
a963e80dfb2e,f5eac41a6e31,d9d4b6353ae3,True,True
3052077ebf29,fff34887b09b,1e6c2b990a6d,True,True
244241155b2b,080eab1def96,b60f71554110,False,False
7c12397ff17b,9f48df64509b,da6bb1840c20,False,False
1e6c2b990a6d,0e0f09135ebc,7c12397ff17b,False,False
fe66d5bdaf72,1558be8351e2,e3320f80c6c8,True,True
c97dea1157ae,3c32a3363b50,b5394c4b24fe,True,True
c80f0abcde15,f2018cbc4ee7,1dfc3a996e73,False,False
29d30679a0ae,53a034974b35,cbc1bc3f8541,False,False
05d6727a9e0d,11e868ce3749,72074e74ec46,False,False
0b2f6e42fe9f,3c24c3b6e4e6,97d857a3d3c2,True,True
0fce7b4c2989,faadfbf86c02,e0de84dd746f,False,False
73e6957fdaa5,c81b22ef5eca,f3a82d185a72,True,True
5ab073088cce,2f1e3c20a08b,b1811a71b913,True,True
fd72791ee423,f2018cbc4ee7,7a92e8581b09,False,False
4bc85e5fc43d,a8198cc3ec6a,c1e7fa9640f8,False,False
d1646c196bef,b5c6b5cc5a50,3b98c6cfbd20,False,False
de0c0ccd1959,b908027fb264,f9526388821d,False,False
119ce119a5b9,806162e9e811,3c9562d6ff9a,False,False
8624170d8979,4fa3d2794ec2,e4996e5b07d3,True,True
920a5e0b65e8,ce53fd3f1503,b3ffaf4eac25,True,True
23d1b520fd12,ab4b0a2fe401,c3c93b361609,False,False
4ccffb1e748e,a82d72942a03,2b66e4f71ff6,False,False
bd51b54aa99c,498fb98f60ad,132723a8fe5c,False,False
d627522f3984,7819c621e29e,b2612726fe0a,True,True
fa7197b5f04c,340361a14738,4b1500a25374,True,True
6b6abf540214,64cc95526706,98da35769002,False,False
245a6e2b99df,95407d2bcf9e,1fbe3eed887f,True,True
312a22bf6edd,89581f99fa1e,b496ba48e7f8,True,True
7c19585fee5f,a533f2d7b23c,1dfc3a996e73,True,False
0005c7e345a4,ea5b14aff3d5,375500f2e81b,False,False
bc38a75a1938,d978a21ef4d0,bc38a75a1938,False,False
e3ea90860df8,196cdf78462a,1fbbbdc24898,True,True
22b90a9d22fd,b8d58c0e5659,22b90a9d22fd,True,True
fe8f3c400059,e23a6b495a1f,be49db6d70d6,False,False
53fdadff5e1f,46eb6db38bc3,4ab32e2e837c,False,False
98b0121ab0ae,8d40e8266298,1dfc3a996e73,False,False
c6469eb7e605,3dbae932bfa0,942ad196c211,True,True
350e430ae38c,0dca8eaf6bb6,45636464851c,True,True
d081d9ca824d,385be6d1f5eb,d081d9ca824d,True,True
9e6de338f8e4,c315afc26ebe,d35245ea2fb9,True,True
c950af0e9478,570f5be357a5,636c702213d6,True,True
100619038513,a05533ba737e,1200d36b9f2f,True,True
90054fc81921,a9c45ac42272,9427e2658d28,True,True
51fa5dd4fd09,eda11ec3ac99,b4dac9a44c2d,True,True
385be6d1f5eb,cf68eabc5818,6b89dd20a552,True,True
68bad0199762,f19ff9a0249f,7f533899e862,True,True
5c54ece0c7b2,b7acf58d76a4,b42a4d465fe9,False,False
be467ca76f70,2c7d67eab8b7,2d5f48dad313,True,True
2d5f48dad313,1aba7896256a,2d5f48dad313,True,True
10013103c481,cb9d282402cb,10013103c481,True,True
baa7b0e5dca7,d311ec5c88e8,73fb0e6b2566,True,True
4bd17c916645,dc0bad7465b4,be63d41d528e,True,True
eef2e6967363,6bd6dd0a75e6,530bb6a923d5,False,False
ff727d093829,d9e11c418d23,1e1d180a3cf9,False,False
4faed8684b53,ed61d3b5fd2e,c2c47e3c7889,False,False
6978a69e580b,af7919dd8344,fe263afe8054,False,False
3d5e3919debe,68ba27604350,1d78a05e933b,True,True
89b4030c65e8,977276d554d6,db749d1691ea,False,False
85c8ad083d4d,89ef1893f597,a41bf113dfdd,True,True
16c8dd73b966,09828639f04e,a6328cf0c752,True,True
742b6e5b64d7,b3a4c8f2a36b,e3a14c0757e2,False,False
2c71e8fdfc3b,d9e0f3ac7036,2c5d8f465431,True,True
8ed4aa9c8665,bc38a75a1938,8ed4aa9c8665,True,True
47cbfc41d01f,b49320ce7da8,a3793dbdda04,True,True
1a311f7ba7f5,df56853a01ab,4223b6c4baf9,True,True
769d628cf83a,0759197eb790,1dfc3a996e73,False,False
77c76e73ded3,bc09510ad728,4cd2597ae8ba,False,False
0570dfeec901,2bd3ed1d62e2,464394c8a895,True,True
53f2a2805b6d,20a0e1985a8a,2c03d4ca804d,False,False
58a2fb4aef87,e4e85a14c00e,a234bdc08f14,False,False
28bd9262126b,89581f99fa1e,1a7b1e469540,False,False
434fd8259fa2,ee4e906d873d,84d2ccaaa6a4,False,False
c511598df910,08d8e3e4a62d,14b5bbf9713b,True,True
a1156a588273,708f31610816,b9a9de45dc21,True,True
134591f6f075,dca66618a532,c59a17df21b8,True,True
09fb87033a74,b995a5a9f363,0a2c1171bc87,False,False
617157ebc37d,adb74b81c5c5,6a9ed21d512f,False,False
1b109920597b,055f82fb0287,7dd9dae9734e,False,False
0b727c2b7e9e,58a2fb4aef87,4b1500a25374,True,True
d0d9d2d0a4ff,6f3e80ca6d40,0b422e2e3048,True,True
0b6b96db2eb5,40925ae788dc,bed109c1a7c3,True,True
3094612783bc,7414f31eb8c3,8c294a47670f,False,False
b46a545012ab,31ba7d926758,926fac3b67d7,True,True
805987764f0a,ebd691dc1b05,4d6044f0d85e,True,False
9f537302bc89,542a51a996dd,ca36f8f5fee6,False,False
766f485ada18,f5eac41a6e31,766f485ada18,True,True
f2fc8cf2f658,869f0eaa7faf,dd165c3bcdd6,True,True
f4c58a53651b,acd6f9826b17,9b8c1f438ef5,False,False
4d016c800a8f,c629683f6239,4094a50f921e,True,True
d18ccfe1cda8,5f1326a144c6,a05533ba737e,False,False
92bca9e4d543,d55524dee35f,2d52d840e0b4,True,True
e59f13840b61,4c3089de0b97,6f18e74131ce,False,False
b3d2b652b432,68bad0199762,e49a8eea935f,True,True
808ab04f3734,da47c77c142d,e9a2d50e2ff0,True,True
1e1d180a3cf9,4e50bf3b43ed,c96632a845a5,True,True
86d2553ea7ee,88b2fe1b9398,1ddbda2d843c,False,False
69ece49b3074,6293c433ec8b,6c8fd0ad3bf5,True,True
606818d0a433,53aedf6069a9,bb0604d50d0d,True,True
702de4ad825a,55499fbb7b66,702de4ad825a,False,False
0e9795886ae0,6f08bdc28cf6,0e9795886ae0,True,True
99a21303f737,e067dbf3f0e0,806162e9e811,True,True
f464e636fbbd,e3320f80c6c8,53aedf6069a9,False,False
f707ff337b7a,23d1b520fd12,602ea0ca4bfd,True,True
e067dbf3f0e0,33176663cc53,27c4742f5290,True,True
f42beda4d51c,58a2fb4aef87,d54d3451acd2,True,True
2a97358078c4,f79524cbb3aa,2a97358078c4,True,True
cfbc0c78712d,adb74b81c5c5,f3f429fc373a,False,False
1b7a12dc7f5e,c37650a69d90,4038e2883e63,False,False
91fe4357250c,37e6793b69db,1079426da980,False,False
da34b88bdec7,1e51860bd83f,38d1f66d0814,False,False
4faef83d7062,100e59040c1e,f340e1c09628,True,True
37e6bfcf6dec,2869b791c8e0,de26550a757d,True,True
9533fdb866e1,89581f99fa1e,07df67c4eb59,False,False
c841c9d6a70d,360dc04148aa,2ac9df6f3a43,True,True
563cf9bb7403,2d4d64e614fc,8f0412209a70,True,False
98027f2d6858,03e747a49fc9,98027f2d6858,True,True
0d64ec4b285a,f5959e5fe47f,c5139fbc497d,False,False
4ed527b200a6,5ce8c95c4bf7,95a729029f15,False,False
0597b56f85e6,592f0415900f,a963e80dfb2e,False,False
b60d6d666dfe,592f0415900f,7a3fab8e4bf0,False,False
f0971a078e8a,766f485ada18,f0971a078e8a,True,True
7a566cfe1232,d5053dd8497f,7fd773dcbda0,True,True
04c86d0ee493,b3d2b652b432,2d5f48dad313,True,True
c6dec1202bb2,b1934d939652,eaf93286b388,True,True
94a1915cf62c,1e741a740b0b,f07390728e46,True,True
ba303a92fc2f,fd1bc51aec7b,7385bad00282,True,True
d33e221e4bc7,a8c05ba1076f,b4e1d9430675,True,True
9c461f518415,e648948d1d20,9c461f518415,False,False
b114d2a70c40,c11069532869,8966a46a4f8f,True,True
c1f8c3b9a6e0,06b4c24b6c85,053d8a949d5a,False,False
82be1d9e1afe,c1e7fa9640f8,6bba4da9897b,True,True
0dab9b656c78,ff5c2d4c6e4b,8e51507124bb,True,True
a41bf113dfdd,0dab9b656c78,9473576a1802,True,True
7c22625c6297,cafdcdf0d389,d10f3aac4222,True,True
2045e3d5f7b7,cafdcdf0d389,2045e3d5f7b7,True,True
b872b206869d,b05e1142bcad,18a7be6c96a0,True,True
31b4ca568e83,e45d35a13c6a,adc638824d04,True,True
ef033e799ebb,9562000efbb2,ef033e799ebb,True,True
0a6e2e56332b,79203bc1fe33,1a3f28aaf8f7,False,False
ff7499af5148,ece00599811b,55fcf51c7aa0,True,True
30b40ace5eb8,a2c31422625c,21f8c9514f94,True,True
9c6e99cc6cca,1dfc3a996e73,e28feb571717,False,False
340361a14738,4b1500a25374,433e330caf9f,True,True
4d9bd20b6202,c511598df910,4d9bd20b6202,True,True
0f180722d515,6d12476639b1,df88a2779bea,True,True
69e090f70a68,af59625a6be0,69e090f70a68,True,True
225597c6c3ca,e2383441773b,6a9ed21d512f,False,False
e02de0135cba,c7540c88eca3,f37b0d5e3bea,False,False
9a0af84d46ec,a1156a588273,063cc0c6dd00,False,False
e07fcb7e186a,38bf8678b23d,77dc07e06219,True,True
93ddfd017b59,89581f99fa1e,2e35438293b5,False,False
21383af86259,742e191c1663,4cdee873f081,False,False
106e537bf984,782ecf054ad0,e07fcb7e186a,True,True
39c62cb31601,4faef83d7062,806e1a8f1f38,True,True
2930c146be74,88297e12a60a,cf2815122bc9,False,False
c2d04852eb56,98b0121ab0ae,3fc97bcf7a9f,True,True
e4e85a14c00e,a234bdc08f14,e4e85a14c00e,False,False
f5959e5fe47f,c5139fbc497d,fe8f3c400059,False,False
dfc95f150037,0c057780d1ba,c0fb448c883c,False,False
1c68bb202fea,e968f75410b5,5ce8c95c4bf7,False,False
fbb3c4d50809,16c6dc452f73,fbb3c4d50809,True,True
dd165c3bcdd6,e3d48b8c52fd,a08f4c1767c8,False,False
9e2ffb4191d7,14c1c32cfc82,3b78bd23f42d,True,True
696ccf816f79,1414ea7ec68e,651a42ca0f91,True,True
407f26d84b54,81e341541960,996aaa18da97,True,True
e157ffba1a7d,5c0c376573eb,69d2225e66f1,False,False
35347bb50365,e9a2d50e2ff0,97d857a3d3c2,True,True
9c3299446a43,5419a7060a97,f393155cda4b,True,True
5c6e17299fef,b4fa70b0937c,e69c9d2bc11b,False,False
3b1c4b8b6251,bab8577eb85b,1e050ecba5c8,True,True
50f7dff3ae57,e39d00957ad4,882aca812b8a,False,False
9c7984fac187,f496270f74f3,e0395653014c,True,True
f01946892cb6,7bae0b608273,d8fddd09fcb8,True,True
ffe0a719fea7,d35245ea2fb9,4cff87855c2f,False,False
6293c433ec8b,290ca4b823dc,f3c72e856c06,True,True
ab03c458e05c,2b27963b4630,f114f8800ff5,True,True
1e22ef9d2b39,ca342d04fac2,67621e8d85e3,True,True
9942780df750,2c022ea6f053,8522c8b131a5,True,True
b253523b2bd2,586d44a1c048,ec16e6819dea,True,True
2d289cf0a6c0,6a897e358e54,550d13ffe00c,False,False
